Melt gden,Temp,Press,Speed
7.956 ,261.0 ,"1,152 ",480 
7.977 ,261.0 ,"1,150 ",480 
7.604 ,261.0 ,"1,156 ",480 
7.842 ,261.0 ,"1,150 ",495 
7.720 ,261.0 ,"1,155 ",495 
7.561 ,261.0 ,"1,160 ",495 
7.592 ,261.0 ,"1,161 ",495 
7.539 ,260.7 ,"1,174 ",495 
7.627 ,260.8 ,"1,178 ",495 
8.036 ,260.8 ,"1,180 ",490 
7.780 ,260.7 ,"1,184 ",490 
7.909 ,260.6 ,"1,190 ",490 
7.849 ,260.7 ,"1,190 ",490 
7.624 ,260.7 ,"1,191 ",490 
7.687 ,260.6 ,"1,192 ",485 
7.769 ,260.6 ,"1,194 ",480 
7.839 ,260.6 ,"1,195 ",480 
7.795 ,260.6 ,"1,195 ",480 
7.842 ,260.6 ,"1,195 ",480 
8.196 ,260.6 ,"1,195 ",480 
7.771 ,260.6 ,"1,197 ",480 
7.889 ,260.6 ,"1,200 ",480 
7.750 ,260.5 ,"1,201 ",480 
7.870 ,260.5 ,"1,201 ",480 
8.035 ,260.3 ,"1,203 ",480 
7.837 ,260.6 ,"1,204 ",480 
7.721 ,260.6 ,"1,205 ",480 
8.278 ,260.7 ,"1,247 ",490 
7.816 ,260.7 ,"1,246 ",490 
8.108 ,260.7 ,"1,247 ",490 
7.900 ,260.7 ,"1,253 ",485 
7.889 ,260.8 ,"1,246 ",485 
8.197 ,260.8 ,"1,259 ",485 
7.851 ,260.6 ,"1,266 ",485 
7.705 ,260.6 ,"1,276 ",485 
7.710 ,260.6 ,"1,276 ",485 
8.397 ,260.6 ,"1,290 ",490 
7.668 ,260.6 ,"1,290 ",490 
7.729 ,260.7 ,"1,292 ",490 
7.999 ,260.7 ,"1,295 ",490 
7.879 ,260.7 ,"1,294 ",490 
7.665 ,263.3 ,925 ,425 
7.613 ,263.4 ,936 ,430 
7.663 ,263.4 ,920 ,425 
7.783 ,265.5 ,950 ,425 
8.035 ,265.3 ,955 ,425 
8.088 ,265.3 ,953 ,425 
7.839 ,265.2 ,960 ,425 
8.121 ,265.6 ,968 ,425 
8.094 ,265.3 ,975 ,425 
7.913 ,265.3 ,976 ,430 
8.069 ,265.3 ,958 ,430 
8.405 ,265.3 ,970 ,430 
8.052 ,265.3 ,978 ,435 
8.115 ,265.3 ,985 ,455 
7.681 ,265.3 ,988 ,455 
7.859 ,265.4 ,994 ,460 
7.710 ,265.4 ,"1,000 ",460 
8.049 ,265.4 ,"1,004 ",460 
8.020 ,265.2 ,"1,009 ",460 
8.096 ,265.2 ,"1,009 ",460 
8.137 ,265.2 ,"1,005 ",460 
8.101 ,265.2 ,"1,004 ",460 
8.062 ,265.3 ,"1,011 ",465 
8.139 ,265.4 ,"1,012 ",465 
8.911 ,265.3 ,"1,016 ",465 
8.009 ,265.4 ,"1,020 ",465 
7.955 ,265.2 ,"1,012 ",465 
8.162 ,265.4 ,"1,014 ",465 
8.454 ,265.4 ,"1,017 ",465 
8.064 ,265.3 ,"1,021 ",465 
7.926 ,265.4 ,"1,027 ",465 
7.718 ,265.4 ,"1,028 ",465 
8.097 ,265.5 ,"1,028 ",465 
7.857 ,265.5 ,"1,025 ",465 
8.107 ,265.2 ,"1,025 ",465 
8.129 ,265.2 ,"1,034 ",465 
8.232 ,265.2 ,"1,035 ",465 
8.350 ,265.2 ,"1,054 ",465 
8.274 ,265.3 ,"1,053 ",465 
8.171 ,265.3 ,"1,056 ",465 
8.212 ,265.5 ,"1,077 ",475 
7.698 ,265.3 ,"1,072 ",475 
7.852 ,265.3 ,"1,070 ",475 
7.604 ,265.3 ,"1,075 ",475 
7.927 ,265.3 ,"1,072 ",475 
7.529 ,265.3 ,"1,074 ",475 
7.727 ,265.3 ,"1,100 ",475 
7.672 ,265.3 ,"1,106 ",465 
7.802 ,265.5 ,"1,120 ",465 
8.085 ,265.3 ,"1,170 ",465 
7.948 ,265.2 ,"1,185 ",465 
8.093 ,265.2 ,"1,185 ",465 
8.157 ,265.2 ,"1,200 ",465 
7.885 ,265.2 ,"1,210 ",465 
7.533 ,265.2 ,"1,210 ",465 
7.986 ,265.3 ,"1,253 ",480 
7.948 ,265.3 ,"1,254 ",480 
8.066 ,265.3 ,"1,263 ",480 
7.890 ,265.6 ,"1,294 ",480 
8.022 ,265.4 ,"1,304 ",480 
7.781 ,265.5 ,"1,304 ",480 
7.852 ,265.5 ,"1,308 ",480 
7.781 ,265.6 ,"1,320 ",480 
7.641 ,265.6 ,"1,120 ",485 
7.761 ,265.6 ,"1,080 ",475 
7.729 ,265.7 ,"1,083 ",475 
7.621 ,265.6 ,"1,079 ",475 
7.671 ,265.4 ,"1,074 ",475 
8.250 ,265.4 ,"1,075 ",475 
7.575 ,265.4 ,"1,080 ",475 
8.580 ,259.3 ,"1,264 ",495 
8.149 ,259.2 ,"1,302 ",495 
7.709 ,259.1 ,"1,307 ",495 
8.268 ,259.1 ,"1,293 ",495 
8.191 ,259.2 ,"1,277 ",495 
7.805 ,259.3 ,"1,267 ",495 
7.673 ,259.5 ,"1,265 ",495 
8.137 ,259.6 ,"1,280 ",495 
7.705 ,259.5 ,"1,272 ",495 
8.404 ,259.5 ,"1,270 ",495 
8.020 ,259.5 ,"1,265 ",495 
7.840 ,259.4 ,"1,295 ",495 
8.268 ,259.3 ,"1,305 ",495 
7.940 ,259.3 ,"1,314 ",495 
8.473 ,259.4 ,"1,300 ",495 
8.297 ,259.3 ,"1,306 ",495 
8.009 ,259.2 ,"1,322 ",495 
8.220 ,259.2 ,"1,311 ",495 
8.160 ,259.5 ,"1,318 ",495 
8.136 ,259.5 ,"1,319 ",495 
8.243 ,259.3 ,"1,325 ",495 
8.475 ,259.4 ,"1,331 ",495 
7.895 ,259.4 ,"1,250 ",495 
7.915 ,265.6 ,"1,098 ",470 
8.259 ,265.5 ,"1,088 ",470 
8.095 ,265.5 ,"1,095 ",470 
8.090 ,265.6 ,"1,080 ",470 
7.561 ,265.5 ,"1,085 ",470 
7.584 ,265.5 ,"1,088 ",470 
8.132 ,265.5 ,"1,090 ",470 
7.692 ,265.0 ,"1,100 ",470 
7.876 ,265.6 ,"1,115 ",475 
7.535 ,265.5 ,"1,115 ",475 
7.676 ,265.4 ,"1,100 ",475 
7.642 ,265.5 ,"1,108 ",475 
7.816 ,265.5 ,"1,105 ",475 
8.038 ,265.5 ,"1,098 ",475 
7.849 ,265.4 ,"1,093 ",475 
7.778 ,265.3 ,"1,100 ",475 
8.106 ,265.3 ,"1,100 ",475 
7.571 ,265.3 ,"1,097 ",475 
7.915 ,265.2 ,"1,017 ",470 
8.155 ,265.3 ,"1,025 ",470 
7.518 ,265.2 ,"1,028 ",470 
7.841 ,265.1 ,"1,032 ",470 
7.917 ,265.2 ,"1,032 ",470 
7.613 ,265.4 ,"1,059 ",470 
7.681 ,265.4 ,"1,065 ",470 
8.137 ,265.4 ,"1,065 ",470 
7.646 ,265.5 ,"1,053 ",470 
7.831 ,265.5 ,"1,053 ",470 
7.740 ,265.6 ,"1,052 ",470 
7.611 ,265.5 ,"1,055 ",470 
8.287 ,265.6 ,"1,054 ",470 
8.062 ,265.6 ,"1,055 ",465 
8.122 ,265.6 ,"1,055 ",465 
8.493 ,265.7 ,"1,045 ",465 
8.609 ,265.4 ,"1,050 ",465 
8.065 ,265.5 ,"1,052 ",465 
7.577 ,265.5 ,"1,045 ",470 
7.532 ,265.7 ,"1,049 ",470 
7.674 ,265.7 ,"1,053 ",470 
7.666 ,265.6 ,"1,067 ",470 
7.672 ,265.5 ,"1,072 ",470 
8.087 ,265.6 ,"1,070 ",470 
7.544 ,265.3 ,"1,082 ",470 
7.606 ,265.2 ,"1,085 ",470 
7.684 ,265.2 ,"1,089 ",470 
7.958 ,265.3 ,"1,089 ",470 
7.833 ,265.3 ,"1,095 ",470 
7.927 ,265.1 ,"1,089 ",470 
7.821 ,265.2 ,"1,094 ",470 
7.776 ,265.2 ,"1,092 ",470 
8.173 ,265.2 ,"1,092 ",470 
7.540 ,265.3 ,"1,096 ",470 
7.777 ,265.4 ,"1,100 ",470 
7.827 ,265.4 ,"1,103 ",470 
7.842 ,265.4 ,"1,105 ",470 
7.940 ,265.4 ,"1,105 ",470 
8.063 ,265.4 ,"1,114 ",470 
7.628 ,265.4 ,"1,150 ",470 
7.768 ,265.4 ,"1,155 ",470 
7.754 ,265.4 ,"1,154 ",470 
7.645 ,265.3 ,"1,150 ",470 
7.824 ,265.4 ,"1,159 ",470 
7.928 ,264.6 ,"1,204 ",470 
8.030 ,265.3 ,"1,250 ",470 
7.800 ,265.3 ,"1,228 ",470 
7.897 ,265.3 ,"1,245 ",470 
7.941 ,265.4 ,"1,250 ",470 
7.788 ,265.4 ,"1,252 ",470 
7.728 ,265.4 ,"1,250 ",470 
8.250 ,265.3 ,"1,084 ",490 
7.660 ,265.5 ,"1,086 ",490 
7.889 ,265.5 ,"1,087 ",490 
7.620 ,265.3 ,"1,082 ",485 
7.556 ,265.2 ,"1,085 ",485 
7.725 ,265.3 ,"1,084 ",485 
7.861 ,265.4 ,"1,087 ",485 
7.557 ,265.6 ,"1,087 ",485 
7.520 ,265.8 ,"1,088 ",485 
7.723 ,265.8 ,"1,090 ",485 
7.826 ,265.8 ,"1,094 ",485 
8.152 ,265.8 ,"1,097 ",485 
7.668 ,265.5 ,"1,090 ",485 
7.894 ,265.5 ,"1,092 ",485 
7.794 ,265.5 ,"1,093 ",485 
7.945 ,265.5 ,"1,093 ",480 
7.826 ,265.6 ,"1,094 ",480 
8.345 ,265.3 ,"1,083 ",480 
7.766 ,265.4 ,"1,084 ",480 
7.677 ,265.4 ,"1,087 ",480 
8.011 ,265.4 ,"1,088 ",490 
7.765 ,265.4 ,"1,098 ",490 
7.873 ,265.7 ,"1,091 ",480 
7.969 ,265.4 ,"1,080 ",480 
7.913 ,265.4 ,"1,087 ",480 
7.862 ,265.4 ,"1,079 ",480 
7.826 ,265.5 ,"1,077 ",480 
7.849 ,265.5 ,"1,087 ",480 
7.847 ,265.4 ,"1,082 ",480 
7.958 ,265.4 ,"1,082 ",480 
7.878 ,265.4 ,"1,080 ",480 
7.841 ,258.7 ,"1,324 ",450 
8.370 ,258.8 ,"1,337 ",450 
7.699 ,258.8 ,"1,340 ",450 
7.773 ,258.9 ,"1,338 ",450 
7.576 ,258.7 ,"1,336 ",445 
7.800 ,258.7 ,"1,340 ",445 
8.081 ,258.8 ,"1,319 ",445 
8.267 ,258.6 ,"1,304 ",445 
8.349 ,258.6 ,"1,310 ",445 
7.521 ,264.8 ,"1,070 ",470 
7.963 ,264.8 ,"1,058 ",470 
7.671 ,264.8 ,"1,055 ",465 
8.427 ,264.8 ,"1,056 ",465 
7.560 ,264.8 ,"1,058 ",465 
7.843 ,264.6 ,"1,086 ",465 
8.254 ,264.6 ,"1,084 ",465 
7.837 ,264.6 ,"1,085 ",465 
8.055 ,264.9 ,"1,083 ",465 
8.215 ,264.9 ,"1,086 ",465 
7.590 ,264.7 ,"1,084 ",465 
8.073 ,264.7 ,"1,087 ",465 
7.900 ,264.7 ,"1,090 ",465 
7.725 ,264.6 ,"1,084 ",470 
7.851 ,265.0 ,"1,089 ",470 
7.732 ,265.0 ,"1,080 ",470 
7.614 ,264.7 ,"1,086 ",470 
7.666 ,264.8 ,"1,089 ",470 
7.674 ,264.7 ,"1,092 ",470 
8.019 ,264.9 ,"1,099 ",470 
7.586 ,264.9 ,"1,096 ",470 
7.951 ,264.7 ,"1,100 ",470 
7.554 ,264.7 ,"1,105 ",470 
7.742 ,264.7 ,"1,110 ",470 
8.570 ,264.7 ,"1,117 ",470 
7.818 ,264.7 ,"1,113 ",470 
7.812 ,264.7 ,"1,111 ",470 
7.627 ,264.5 ,"1,115 ",470 
7.640 ,264.6 ,"1,120 ",470 
7.579 ,264.7 ,"1,127 ",470 
7.927 ,264.7 ,"1,120 ",470 
7.950 ,264.7 ,"1,121 ",475 
7.861 ,264.7 ,"1,120 ",475 
8.048 ,264.7 ,"1,125 ",475 
7.805 ,264.7 ,"1,125 ",475 
7.993 ,264.7 ,"1,130 ",470 
7.726 ,264.8 ,"1,132 ",470 
7.968 ,264.7 ,"1,111 ",470 
7.919 ,264.7 ,"1,120 ",470 
7.763 ,264.7 ,"1,119 ",470 
7.851 ,264.7 ,"1,124 ",470 
7.839 ,264.7 ,"1,125 ",470 
7.584 ,264.8 ,"1,132 ",470 
7.606 ,264.7 ,"1,134 ",470 
8.010 ,264.8 ,"1,140 ",470 
7.700 ,264.9 ,"1,140 ",470 
7.793 ,264.8 ,"1,142 ",470 
7.876 ,264.8 ,"1,157 ",470 
7.918 ,264.7 ,"1,157 ",470 
7.721 ,264.9 ,"1,158 ",470 
7.794 ,264.9 ,"1,158 ",470 
8.088 ,264.9 ,"1,159 ",470 
7.837 ,264.6 ,"1,160 ",470 
8.073 ,264.6 ,"1,141 ",470 
7.894 ,264.6 ,"1,151 ",470 
7.920 ,265.0 ,"1,160 ",470 
8.121 ,264.9 ,"1,158 ",470 
7.832 ,264.8 ,"1,160 ",470 
7.703 ,264.7 ,"1,157 ",470 
7.755 ,264.7 ,"1,192 ",470 
7.909 ,264.8 ,"1,203 ",470 
7.955 ,264.5 ,"1,211 ",470 
7.768 ,264.5 ,"1,211 ",470 
7.630 ,264.9 ,"1,051 ",470 
8.069 ,265.0 ,"1,050 ",465 
8.142 ,265.0 ,"1,060 ",465 
7.762 ,265.0 ,"1,065 ",465 
7.929 ,264.9 ,"1,083 ",465 
7.799 ,265.0 ,"1,049 ",465 
7.885 ,264.9 ,"1,060 ",465 
7.537 ,265.0 ,"1,080 ",475 
7.901 ,265.0 ,"1,090 ",475 
7.799 ,265.0 ,"1,066 ",475 
7.697 ,264.8 ,"1,100 ",475 
7.701 ,265.0 ,"1,105 ",475 
7.750 ,265.0 ,"1,169 ",475 
7.611 ,265.0 ,"1,175 ",475 
7.733 ,265.0 ,"1,176 ",475 
7.744 ,265.0 ,"1,170 ",475 
7.595 ,265.0 ,"1,175 ",475 
8.293 ,264.9 ,"1,169 ",465 
7.565 ,265.0 ,"1,170 ",465 
8.128 ,265.0 ,"1,171 ",465 
8.304 ,265.0 ,"1,175 ",465 
8.021 ,265.0 ,"1,189 ",465 
8.149 ,264.9 ,"1,178 ",460 
7.769 ,264.9 ,"1,181 ",460 
8.084 ,265.0 ,"1,199 ",460 
8.132 ,264.5 ,"1,196 ",460 
7.973 ,264.5 ,"1,198 ",460 
8.212 ,264.8 ,"1,217 ",460 
7.961 ,264.8 ,"1,213 ",460 
8.059 ,264.8 ,"1,215 ",460 
8.356 ,264.8 ,"1,214 ",460 
7.970 ,264.9 ,"1,221 ",460 
8.105 ,264.8 ,"1,220 ",460 
8.003 ,264.7 ,"1,227 ",460 
7.760 ,264.8 ,"1,211 ",460 
7.993 ,264.7 ,"1,205 ",460 
7.963 ,264.9 ,"1,206 ",460 
7.669 ,264.9 ,"1,213 ",460 
8.239 ,265.1 ,"1,216 ",460 
7.861 ,265.0 ,"1,200 ",460 
8.061 ,264.7 ,"1,211 ",460 
8.148 ,264.5 ,"1,206 ",460 
8.077 ,264.5 ,"1,213 ",460 
8.071 ,264.5 ,"1,220 ",460 
8.340 ,265.0 ,"1,200 ",460 
8.472 ,265.0 ,"1,202 ",460 
8.026 ,264.8 ,"1,216 ",460 
7.990 ,265.0 ,"1,226 ",460 
7.838 ,265.0 ,"1,220 ",460 
7.700 ,265.0 ,"1,225 ",460 
7.886 ,265.0 ,"1,224 ",460 
7.924 ,265.0 ,"1,225 ",460 
8.078 ,264.8 ,"1,220 ",460 
8.035 ,264.9 ,"1,216 ",460 
7.991 ,265.0 ,"1,220 ",460 
7.701 ,264.8 ,"1,211 ",465 
8.022 ,264.7 ,"1,231 ",465 
8.193 ,264.8 ,"1,237 ",465 
8.016 ,264.7 ,"1,218 ",465 
8.105 ,264.6 ,"1,220 ",465 
7.987 ,264.6 ,"1,221 ",465 
8.108 ,264.6 ,"1,226 ",460 
8.405 ,264.5 ,"1,230 ",460 
7.938 ,264.5 ,"1,240 ",460 
8.045 ,264.5 ,"1,237 ",460 
7.945 ,264.4 ,"1,238 ",460 
8.345 ,264.4 ,"1,239 ",460 
8.066 ,264.3 ,"1,226 ",460 
8.257 ,264.4 ,"1,241 ",460 
8.780 ,264.1 ,"1,236 ",460 
7.741 ,264.0 ,"1,240 ",460 
7.722 ,264.2 ,"1,251 ",460 
7.690 ,264.2 ,"1,251 ",460 
7.915 ,264.2 ,"1,189 ",460 
8.046 ,264.3 ,"1,180 ",460 
8.354 ,264.4 ,"1,198 ",470 
7.527 ,264.4 ,"1,200 ",480 
7.525 ,264.0 ,"1,205 ",480 
7.817 ,264.1 ,"1,206 ",480 
7.759 ,263.8 ,"1,210 ",475 
7.678 ,263.8 ,"1,202 ",475 
8.094 ,263.8 ,"1,203 ",475 
7.874 ,263.6 ,"1,194 ",480 
7.831 ,263.9 ,"1,190 ",480 
7.623 ,263.9 ,"1,197 ",480 
7.668 ,263.9 ,"1,198 ",475 
7.800 ,264.0 ,"1,157 ",475 
7.956 ,264.0 ,"1,153 ",475 
8.662 ,263.9 ,"1,124 ",470 
7.939 ,264.1 ,"1,120 ",470 
7.632 ,263.9 ,"1,130 ",470 
7.688 ,264.1 ,"1,193 ",470 
8.398 ,264.0 ,"1,180 ",470 
8.034 ,263.9 ,"1,160 ",470 
8.200 ,264.0 ,"1,160 ",470 
7.844 ,264.0 ,"1,056 ",470 
8.084 ,264.0 ,"1,035 ",470 
8.224 ,263.9 ,"1,012 ",475 
8.395 ,264.0 ,975 ,475 
8.208 ,264.0 ,975 ,475 
8.207 ,264.0 ,977 ,475 
7.997 ,264.1 ,936 ,475 
7.694 ,264.2 ,966 ,475 
7.979 ,264.1 ,"1,081 ",475 
8.036 ,264.2 ,"1,146 ",475 
7.858 ,264.2 ,"1,166 ",475 
7.870 ,264.1 ,"1,170 ",475 
7.943 ,264.0 ,"1,153 ",475 
8.387 ,264.0 ,"1,146 ",475 
8.432 ,264.0 ,"1,152 ",475 
7.837 ,264.0 ,"1,153 ",475 
7.701 ,264.0 ,"1,170 ",475 
7.984 ,263.8 ,"1,165 ",475 
7.866 ,263.9 ,"1,180 ",475 
7.668 ,264.0 ,"1,190 ",475 
8.021 ,264.0 ,"1,198 ",475 
7.661 ,264.0 ,"1,200 ",475 
8.245 ,264.0 ,"1,222 ",475 
7.970 ,264.0 ,"1,235 ",475 
7.671 ,264.0 ,"1,222 ",500 
7.590 ,264.1 ,"1,237 ",495 
7.915 ,264.0 ,"1,238 ",490 
7.625 ,264.0 ,"1,251 ",490 
7.718 ,264.1 ,"1,273 ",490 
7.732 ,264.0 ,"1,268 ",490 
7.789 ,264.0 ,"1,284 ",490 
7.833 ,264.1 ,"1,287 ",490 
7.938 ,264.1 ,"1,294 ",480 
7.710 ,264.2 ,"1,304 ",480 
8.059 ,264.2 ,"1,306 ",480 
7.638 ,264.0 ,"1,266 ",480 
8.103 ,264.0 ,"1,274 ",460 
7.872 ,264.1 ,"1,270 ",460 
7.942 ,264.0 ,"1,245 ",460 
7.847 ,264.0 ,"1,255 ",460 
7.910 ,264.0 ,"1,300 ",460 
8.038 ,264.0 ,"1,307 ",460 
7.852 ,263.5 ,"1,317 ",460 
7.816 ,264.0 ,"1,320 ",460 
7.691 ,264.0 ,"1,315 ",460 
8.118 ,264.0 ,"1,286 ",460 
7.873 ,264.0 ,"1,310 ",460 
8.002 ,264.0 ,"1,349 ",460 
7.804 ,264.1 ,"1,353 ",460 
8.082 ,264.0 ,"1,364 ",460 
8.360 ,264.1 ,"1,377 ",460 
7.854 ,264.1 ,"1,345 ",460 
7.890 ,264.1 ,"1,379 ",460 
8.253 ,264.1 ,"1,350 ",460 
8.429 ,264.0 ,"1,337 ",460 
7.791 ,264.0 ,"1,352 ",460 
8.239 ,264.0 ,"1,377 ",460 
7.915 ,264.0 ,"1,401 ",460 
7.615 ,264.0 ,"1,400 ",460 
8.073 ,264.1 ,"1,397 ",460 
7.810 ,264.1 ,"1,402 ",460 
7.755 ,264.2 ,"1,403 ",460 
7.997 ,264.2 ,"1,435 ",460 
7.821 ,264.0 ,"1,450 ",460 
8.047 ,264.0 ,"1,449 ",460 
7.806 ,264.3 ,"1,437 ",460 
7.754 ,264.2 ,"1,451 ",460 
8.002 ,264.2 ,"1,463 ",460 
7.782 ,264.2 ,"1,430 ",460 
7.814 ,264.2 ,"1,440 ",460 
7.526 ,264.0 ,"1,091 ",475 
7.786 ,264.0 ,"1,169 ",470 
7.949 ,264.0 ,"1,184 ",465 
7.888 ,264.0 ,"1,203 ",465 
7.758 ,264.1 ,"1,223 ",465 
7.628 ,264.0 ,"1,233 ",465 
7.902 ,263.9 ,"1,238 ",460 
7.550 ,264.0 ,"1,245 ",460 
7.544 ,264.0 ,"1,240 ",460 
7.991 ,264.0 ,"1,266 ",460 
7.835 ,264.0 ,"1,275 ",460 
7.727 ,264.2 ,"1,288 ",460 
7.879 ,264.1 ,"1,315 ",465 
7.891 ,264.0 ,"1,377 ",480 
8.222 ,264.0 ,"1,400 ",480 
7.935 ,264.0 ,"1,422 ",480 
7.689 ,264.3 ,"1,449 ",480 
7.988 ,264.0 ,"1,445 ",480 
7.773 ,264.2 ,"1,450 ",480 
7.784 ,264.1 ,"1,467 ",480 
7.893 ,264.0 ,"1,465 ",470 
8.094 ,263.9 ,"1,460 ",470 
8.095 ,264.1 ,"1,465 ",470 
8.002 ,264.1 ,"1,422 ",465 
8.373 ,264.0 ,"1,424 ",460 
7.658 ,264.0 ,"1,424 ",460 
8.428 ,264.2 ,"1,422 ",460 
8.091 ,263.9 ,"1,430 ",460 
7.707 ,264.0 ,"1,436 ",460 
7.841 ,264.2 ,"1,440 ",460 
8.005 ,264.2 ,"1,444 ",460 
7.913 ,264.2 ,"1,462 ",460 
8.039 ,264.2 ,"1,462 ",460 
8.077 ,264.2 ,"1,430 ",460 
8.189 ,264.0 ,"1,437 ",460 
8.271 ,264.1 ,"1,434 ",460 
7.922 ,264.0 ,"1,438 ",460 
8.055 ,264.0 ,"1,438 ",460 
7.985 ,264.0 ,"1,501 ",460 
8.050 ,264.2 ,"1,513 ",460 
7.791 ,264.2 ,"1,510 ",460 
7.824 ,264.2 ,"1,511 ",460 
7.591 ,264.1 ,"1,514 ",460 
8.090 ,264.1 ,"1,510 ",460 
8.126 ,264.0 ,"1,521 ",460 
7.847 ,264.3 ,"1,523 ",460 
7.970 ,264.0 ,"1,523 ",460 
7.717 ,264.1 ,"1,550 ",455 
8.261 ,264.2 ,"1,540 ",455 
8.372 ,264.0 ,"1,498 ",455 
8.365 ,264.0 ,"1,480 ",455 
7.936 ,264.0 ,"1,466 ",460 
7.980 ,264.0 ,"1,472 ",460 
8.114 ,264.0 ,"1,478 ",460 
7.823 ,264.0 ,"1,480 ",460 
7.801 ,264.1 ,"1,481 ",460 
7.851 ,264.0 ,"1,490 ",460 
8.594 ,264.1 ,"1,491 ",460 
8.060 ,264.0 ,"1,500 ",460 
7.717 ,264.0 ,"1,400 ",460 
7.998 ,264.3 ,"1,495 ",465 
7.760 ,263.9 ,"1,532 ",460 
8.062 ,264.0 ,"1,598 ",460 
7.689 ,264.0 ,"1,604 ",460 
7.983 ,264.1 ,"1,601 ",460 
8.314 ,264.5 ,"1,605 ",460 
8.106 ,264.2 ,"1,594 ",460 
7.570 ,264.2 ,"1,595 ",460 
7.687 ,264.1 ,"1,564 ",460 
7.656 ,264.1 ,"1,565 ",460 
7.870 ,264.1 ,"1,594 ",460 
8.046 ,264.1 ,"1,600 ",465 
7.678 ,264.0 ,"1,615 ",465 
7.676 ,264.0 ,"1,630 ",460 
8.183 ,264.2 ,"1,645 ",455 
7.644 ,264.0 ,"1,652 ",455 
8.104 ,264.0 ,"1,650 ",455 
7.592 ,264.0 ,"1,672 ",455 
8.556 ,264.0 ,"1,682 ",455 
7.786 ,264.0 ,"1,694 ",455 
8.200 ,264.2 ,"1,700 ",455 
7.768 ,264.1 ,"1,701 ",455 
8.044 ,264.0 ,"1,710 ",455 
7.767 ,264.1 ,"1,714 ",455 
8.406 ,264.0 ,"1,720 ",455 
7.965 ,264.0 ,"1,711 ",455 
7.816 ,264.0 ,"1,721 ",455 
7.539 ,269.4 ,"1,635 ",475 
7.620 ,269.4 ,"1,676 ",475 
7.899 ,269.5 ,"1,716 ",475 
8.008 ,269.4 ,"1,721 ",475 
7.818 ,269.4 ,"1,725 ",475 
7.587 ,269.4 ,"1,724 ",485 
7.647 ,269.4 ,"1,722 ",485 
7.992 ,269.5 ,"1,738 ",485 
7.690 ,269.5 ,"1,738 ",485 
7.599 ,269.5 ,"1,725 ",485 
7.734 ,269.5 ,"1,750 ",480 
8.128 ,270.0 ,"1,767 ",475 
8.061 ,270.0 ,"1,765 ",475 
8.742 ,258.9 ,"1,250 ",440 
8.115 ,259.0 ,"1,253 ",450 
8.699 ,259.1 ,"1,347 ",450 
8.111 ,259.3 ,"1,366 ",450 
7.903 ,259.3 ,"1,375 ",450 
7.526 ,259.4 ,"1,378 ",450 
8.023 ,259.4 ,"1,390 ",450 
8.352 ,259.4 ,"1,384 ",450 
7.950 ,259.4 ,"1,394 ",450 
8.130 ,259.4 ,"1,390 ",450 
7.947 ,270.1 ,"1,788 ",475 
7.803 ,270.0 ,"1,695 ",475 
7.932 ,270.0 ,"1,700 ",470 
7.938 ,270.0 ,"1,700 ",460 
8.070 ,270.0 ,"1,715 ",460 
7.759 ,270.2 ,"1,722 ",460 
8.025 ,270.1 ,"1,723 ",460 
7.508 ,270.4 ,"1,725 ",460 
7.686 ,270.1 ,"1,747 ",460 
8.155 ,270.0 ,"1,770 ",460 
7.993 ,270.0 ,"1,775 ",460 
7.989 ,270.2 ,"1,768 ",460 
7.952 ,269.7 ,"1,881 ",460 
7.896 ,269.7 ,"1,890 ",460 
8.103 ,269.8 ,"1,892 ",455 
7.635 ,269.8 ,"1,876 ",460 
7.727 ,269.8 ,"1,881 ",460 
7.528 ,274.8 ,"1,712 ",460 
7.613 ,274.8 ,"1,710 ",460 
8.109 ,274.8 ,"1,750 ",460 
7.744 ,275.2 ,"1,589 ",450 
7.708 ,275.2 ,"1,591 ",450 
7.787 ,275.1 ,"1,600 ",450 
7.574 ,275.1 ,"1,661 ",450 
8.015 ,275.0 ,"1,671 ",450 
8.138 ,275.1 ,"1,709 ",460 
7.860 ,274.6 ,"1,710 ",460 
8.125 ,274.7 ,"1,694 ",460 
7.743 ,275.1 ,"1,701 ",460 
7.778 ,275.0 ,"1,700 ",455 
8.164 ,275.4 ,"1,725 ",455 
7.645 ,275.0 ,"1,733 ",455 
8.414 ,275.0 ,"1,711 ",455 
8.091 ,275.0 ,"1,715 ",455 
7.922 ,274.3 ,"1,713 ",455 
7.650 ,274.5 ,"1,716 ",455 
7.663 ,274.5 ,"1,720 ",455 
7.790 ,274.5 ,"1,756 ",455 
8.218 ,274.3 ,"1,781 ",485 
8.493 ,274.3 ,"1,814 ",485 
8.084 ,274.3 ,"1,819 ",485 
7.619 ,274.3 ,"1,799 ",485 
8.005 ,274.5 ,"1,836 ",485 
8.103 ,274.5 ,"1,854 ",485 
7.948 ,274.5 ,"1,854 ",485 
7.861 ,274.5 ,"1,860 ",485 
8.099 ,274.5 ,"1,868 ",485 
8.098 ,274.8 ,"1,870 ",490 
7.708 ,274.4 ,"1,554 ",465 
7.929 ,274.4 ,"1,574 ",465 
8.163 ,274.2 ,"1,450 ",425 
7.928 ,274.2 ,"1,418 ",425 
8.122 ,274.2 ,"1,410 ",430 
7.682 ,274.3 ,"1,411 ",430 
7.968 ,274.3 ,"1,405 ",430 
8.458 ,274.2 ,"1,400 ",430 
8.447 ,274.3 ,"1,396 ",430 
